0.123976	0.239108	0.305298	0.133033	0.768993	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.196955	0.308539	0.274399	0.332685	0.310250	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.075360	0.121498	0.137486	0.170026	0.312418	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.219948	0.361815	0.345152	0.309206	0.469214	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.009831	0.024668	0.043842	0.063408	0.304418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.072963	0.136687	0.152531	0.147808	0.388199	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.191056	0.305383	0.283837	0.308841	0.362273	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.006303	0.014958	0.025107	0.073992	0.233760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.078919	0.144338	0.171989	0.142438	0.443051	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.080392	0.142564	0.145171	0.178319	0.313776	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.050655	0.070964	0.047517	0.207166	0.065794	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.126274	0.229730	0.287070	0.155655	0.669121	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.758912	0.777775	0.753710	0.788348	0.409706	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.191466	0.298566	0.300339	0.293100	0.416873	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.008389	0.019599	0.043570	0.058588	0.314407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.208373	0.335738	0.278127	0.356790	0.282698	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.173806	0.271056	0.251471	0.305180	0.310945	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.842199	0.842699	0.836521	0.817173	0.468449	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.009120	0.023097	0.036204	0.069972	0.270501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.126886	0.255544	0.315353	0.132078	0.794696	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.225986	0.347133	0.380862	0.289610	0.567687	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
1.000000	0.970191	0.967604	0.881485	0.536893	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.213250	0.316554	0.321227	0.318498	0.412187	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.866068	0.868767	0.849975	0.836721	0.462816	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.055604	0.086351	0.085414	0.171282	0.198251	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.009556	0.027823	0.052473	0.052099	0.352891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.058006	0.092778	0.078948	0.188521	0.157265	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.005769	0.017894	0.047090	0.046011	0.352828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.010251	0.025892	0.060156	0.045887	0.388426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.084278	0.160475	0.189675	0.139386	0.489700	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.238743	0.348519	0.378112	0.321433	0.505644	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.096947	0.197678	0.262483	0.109993	0.732602	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000
0.079624	0.143180	0.142950	0.179837	0.306333	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.229333	0.342894	0.366985	0.313151	0.500630	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.209110	0.360777	0.332765	0.306044	0.452797	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.082758	0.163091	0.156302	0.171157	0.350785	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.073565	0.143557	0.169435	0.131306	0.461460	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.725787	0.751723	0.721233	0.779933	0.383089	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.083406	0.140224	0.138036	0.195573	0.268704	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.008965	0.016435	0.032202	0.074069	0.251726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.220788	0.334700	0.330706	0.327637	0.413936	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.905782	0.920228	0.969722	0.774657	0.657111	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.208353	0.319485	0.343769	0.290150	0.499939	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000
0.073627	0.118046	0.132646	0.170710	0.300758	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000
0.003061	0.011731	0.029447	0.055816	0.283258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
0.756188	0.806756	0.732355	0.829907	0.347881	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
